,index,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,median_maxUE_DL,median_maxUE_UL,median_maxUE_UL+DL,if_scores,target,y_preds_elliptic_env,y_preds_isolation_forest,DBSCAN_cluster,y_preds_lof,y_preds_ocsvm,y_preds_DBSCAN,PC_0,PC_1,PC_2,anomaly
10062,2473,4.677,0.498,0.026000000000000002,0.012,1.212,0.179,1.025,1.005,3.0,2.0,5.0,0.04953708009224367,-1.0,1,1,1,1,1,1,-2.3260974543055704,-0.22419270839799976,0.5627421404213097,inlier
10063,2573,18.391,4.648,1.399,0.068,57.163999999999994,0.898,1.2429999999999999,1.202,5.0,5.0,10.0,-0.02012016041552228,1.0,1,-1,-1,1,1,-1,3.1805784429048902,-0.9818952815295117,0.12664487987465756,outlier
10064,36406,0.498,1.99,0.7859999999999999,0.038,27.164,0.53,1.075,0.01,3.0,2.0,5.0,0.009637398660428176,-1.0,1,1,-1,1,1,-1,-1.278886517523457,0.7529411214607324,-1.5654540278764253,inlier
10065,33606,14.627,2.488,0.754,0.057,14.67,0.71,1.3530000000000002,1.045,5.0,4.0,9.0,0.03490612583275654,-1.0,1,1,-1,1,1,-1,0.7388750937321122,-1.4980583154464016,0.10968455569724136,inlier
10066,1302,0.40399999999999997,1.112,0.175,0.026000000000000002,7.263999999999999,0.632,1.081,0.01,4.0,2.0,6.0,0.051098671977050814,1.0,1,1,-1,1,1,-1,-1.7350582868914044,0.05566081812731918,-1.2858822824422234,inlier
10067,2797,31.73,5.659,1.765,0.21,49.793,3.437,2.021,1.3940000000000001,8.0,7.0,15.0,-0.17244310721472111,1.0,-1,-1,-1,1,1,-1,8.062200276310874,-1.0557318508690126,0.9998268698641286,outlier
10068,36634,0.39799999999999996,0.8959999999999999,0.109,0.013000000000000001,15.38,0.69,0.985,0.01,3.0,2.0,5.0,0.039249674788041644,-1.0,1,1,-1,1,1,-1,-2.166407144600979,0.5036553386509618,-1.3607333055699748,inlier
10069,23693,0.505,0.606,0.28800000000000003,0.021,11.08,0.23399999999999999,1.011,0.01,2.0,1.0,3.0,-0.01817950384974304,1.0,1,-1,-1,1,1,-1,-1.879444729869319,1.5895838492891234,-0.9558090991170684,outlier
10070,30261,2.526,5.861000000000001,0.843,0.07200000000000001,12.232999999999999,1.062,1.2930000000000001,0.01,5.0,4.0,9.0,0.009850373391144918,1.0,1,1,-1,1,1,-1,0.7878765477797429,-0.39185982418542736,-1.6230063743680894,inlier
10071,11072,4.244,5.356,0.611,0.121,10.001,11.100999999999999,1.405,0.01,6.0,4.0,10.0,-0.07105027572446931,1.0,-1,-1,-1,1,1,-1,3.0174739852490426,1.958737847729723,-1.0694132460907877,outlier
10072,5693,1.393,1.791,0.332,0.071,53.06,3.514,1.114,0.01,4.0,3.0,7.0,-0.0019845991384860318,-1.0,1,-1,-1,1,1,-1,0.31052234566421194,0.8094585194560336,-1.6472167004917837,outlier
10073,24905,25.97,2.425,0.8240000000000001,0.15,27.351,2.201,1.475,1.213,7.0,6.0,13.0,-0.04110977112127756,1.0,1,-1,-1,1,1,-1,3.936904925653984,-2.043487155615784,0.8794971577140483,outlier
10074,3316,0.909,2.122,0.498,0.076,17.881,1.932,1.324,0.01,6.0,3.0,9.0,0.021166722337818022,1.0,1,1,-1,1,1,-1,0.19298039341298887,-0.5414367299503507,-1.559701040892107,inlier
10075,33224,5.372999999999999,0.6970000000000001,0.188,0.032,18.608,0.767,1.075,1.015,3.0,3.0,6.0,0.05015506905087169,-1.0,1,1,-1,1,1,-1,-1.361930596612186,-0.5218861408375942,0.03440545881980199,inlier
10076,15058,1.415,4.244,0.79,0.062,12.102,0.754,1.2830000000000001,0.01,6.0,4.0,10.0,0.017120174989223913,1.0,1,1,-1,1,1,-1,0.7401995023641325,-0.7143244086601854,-1.6523434485128905,inlier
10077,8013,16.168,1.516,0.38,0.06,15.341,1.6219999999999999,1.304,1.081,6.0,4.0,10.0,0.022795471625552177,1.0,1,1,-1,1,1,-1,0.9867343292577855,-1.8088204278103894,0.3837504630930469,inlier
10078,7159,9.055,2.189,0.77,0.042,28.816,1.354,1.095,1.015,4.0,3.0,7.0,0.04150658324518286,-1.0,1,1,-1,1,1,-1,-0.27118983618981923,-0.5808417382981897,-0.1601686501086494,inlier
10079,1834,9.196,1.314,0.184,0.045,18.491,0.385,1.182,1.051,4.0,3.0,7.0,0.05185211891841013,1.0,1,1,-1,1,1,-1,-0.590659747951803,-1.0740947233099882,0.1922882579321803,inlier
10080,35206,1.5919999999999999,0.498,0.198,0.016,7.724,0.188,1.015,1.005,3.0,2.0,5.0,0.05362436158328304,-1.0,1,1,1,1,1,1,-2.291613098079603,-0.11553032284468905,0.369122808726208,inlier
10081,366,0.1,3.383,5.523,0.067,28.500999999999998,0.616,1.025,0.01,3.0,2.0,5.0,-0.1035617072741074,-1.0,-1,-1,-1,-1,1,-1,2.46308561767851,4.782274897147455,-1.8794753304523548,outlier
10082,26562,14.550999999999998,1.213,0.244,0.053,9.254,0.376,1.2229999999999999,1.061,5.0,4.0,9.0,0.02552655084828498,1.0,1,1,-1,1,1,-1,0.27905380791820983,-1.5928468391237935,0.47410849090262686,inlier
10083,9063,0.8079999999999999,0.40399999999999997,0.23399999999999999,0.013000000000000001,11.834000000000001,0.203,1.021,0.01,2.0,1.0,3.0,-0.009199594828222968,1.0,1,-1,-1,1,1,-1,-1.9440568444658237,1.4944441086721085,-0.9583375368175708,outlier
10084,11721,4.345,0.606,0.079,0.01,3.2539999999999996,0.252,1.061,1.011,4.0,2.0,6.0,0.04586967572420869,1.0,1,1,10,1,1,1,-2.3750822612755464,-0.3145665601906258,2.358451633875593,inlier
10085,29986,15.36,2.021,0.578,0.069,17.75,0.596,1.304,1.091,6.0,4.0,10.0,0.031805152954090754,1.0,1,1,-1,1,1,-1,1.0684758810258823,-1.8388874652536693,0.26929709641471933,inlier
10086,2326,0.7070000000000001,0.40399999999999997,0.021,0.02,0.413,0.612,1.011,1.011,2.0,1.0,3.0,0.0034569381184300085,1.0,1,1,4,-1,1,1,-2.9065622949422942,1.1997969519206222,1.1251639035189962,inlier
10087,28863,5.861000000000001,0.8079999999999999,0.324,0.025,21.353,0.773,1.051,1.021,3.0,2.0,5.0,0.054819632161477894,1.0,1,1,-1,1,1,-1,-1.4970246538852259,-0.3350058095315456,0.09754605275614768,inlier
10088,21688,4.345,1.112,0.48100000000000004,0.031,33.931,0.736,1.061,0.01,3.0,2.0,5.0,0.022469651300872362,1.0,1,1,-1,1,1,-1,-1.217010229092081,0.41870264710423594,-1.3065400100063993,inlier
10089,32472,0.8959999999999999,2.189,0.828,0.078,31.038,1.07,1.1740000000000002,0.01,4.0,3.0,7.0,0.026941768417140577,-1.0,1,1,-1,1,1,-1,-0.43001391747880524,0.15772987113203418,-1.6673708978218658,inlier
10090,13674,5.255,0.505,0.035,0.012,3.148,0.218,1.041,0.01,3.0,2.0,5.0,0.036025656453869015,1.0,1,1,0,1,1,1,-2.122643094905013,0.20882738318587973,-0.7134562534967864,inlier
10091,31780,0.20199999999999999,1.314,0.5539999999999999,0.028999999999999998,23.085,0.624,1.071,0.01,2.0,2.0,4.0,-0.02588074468514656,1.0,1,-1,-1,1,1,-1,-1.02845146988996,1.4165775943805996,-1.1261801451038094,outlier
10092,33745,19.801,2.5869999999999997,1.1059999999999999,0.121,88.815,1.746,1.473,1.085,7.0,5.0,12.0,-0.06783925492767262,-1.0,1,-1,-1,1,1,-1,4.418607959535829,-1.3610018652246323,-0.32331733371520577,outlier
10093,15463,5.457000000000001,0.909,0.34299999999999997,0.033,10.628,1.112,1.061,0.01,3.0,2.0,5.0,0.03914091341851672,1.0,1,1,-1,1,1,-1,-1.6938137798849149,0.31217470001175185,-1.0144171418409407,inlier
10094,27738,11.924000000000001,1.011,0.22399999999999998,0.028999999999999998,24.956999999999997,0.804,1.101,1.021,4.0,3.0,7.0,0.04630586384904778,1.0,1,1,-1,1,1,-1,-0.5073830796550897,-0.9998488922238623,0.21673826154777054,inlier
10095,25107,5.76,1.617,0.13,0.142,20.623,1.125,1.1420000000000001,0.01,5.0,4.0,9.0,0.004277170670689223,1.0,-1,1,-1,1,1,-1,0.7531448957992808,0.718193600590121,-0.984122642126037,inlier
10096,27310,5.457000000000001,0.505,0.018000000000000002,0.008,1.1420000000000001,0.139,1.031,1.021,2.0,2.0,4.0,0.02714094812488438,1.0,1,1,5,1,1,1,-2.5990269681809144,0.07311341256000378,1.6529842636540637,inlier
10097,9592,7.861000000000001,1.294,0.6409999999999999,0.026000000000000002,26.862,0.419,1.055,1.015,3.0,3.0,6.0,0.04034245663711605,-1.0,1,1,-1,1,1,-1,-0.8889382781655388,-0.4226355700718002,-0.038082715543277225,inlier
10098,28786,3.781,1.095,0.48100000000000004,0.03,14.543,0.44799999999999995,1.045,0.995,3.0,2.0,5.0,0.059439391284802745,-1.0,1,1,1,1,1,1,-1.8868939508634746,-0.10778655106803961,0.2998731782909739,inlier
10099,25198,24.151,7.478,3.373,0.524,55.121,45.034,1.263,0.01,5.0,4.0,9.0,-0.24099011182217245,1.0,-1,-1,-1,1,-1,-1,8.427818251261192,8.5352910814474,1.449361847788783,outlier
10100,1919,1.314,7.074,1.575,0.09699999999999999,43.165,7.976,1.253,0.01,5.0,3.0,8.0,-0.06431550598087121,1.0,-1,-1,-1,1,1,-1,3.035707780988048,2.6720852946580558,-1.7189395698372572,outlier
10101,1329,0.597,1.891,0.327,0.038,8.302999999999999,0.44299999999999995,1.065,0.01,3.0,2.0,5.0,0.039803828667602514,-1.0,1,1,-1,1,1,-1,-1.935097988809755,0.506762663983264,-1.3634237661993178,inlier
10102,31583,5.075,0.498,0.016,0.005,1.078,0.12,1.015,0.995,2.0,2.0,4.0,0.024681376696424673,-1.0,1,1,5,1,1,1,-2.7678538920787057,0.21567823362690305,1.4888152042477525,inlier
10103,23086,5.372999999999999,0.8959999999999999,0.33,0.075,15.962,4.257,1.085,1.005,4.0,3.0,7.0,0.03889399836158913,-1.0,1,1,-1,1,1,-1,-0.8025937784454114,-0.3513821332364715,0.04478840085991418,inlier
10104,7901,0.40399999999999997,0.40399999999999997,0.006,0.006,0.057999999999999996,0.039,1.011,0.01,2.0,1.0,3.0,0.003448504157317178,1.0,1,1,6,1,1,1,-3.271118185307254,1.1367518277615647,0.4661239948764412,inlier
10105,5090,0.20199999999999999,0.909,0.099,0.015,7.559,0.41600000000000004,1.081,0.01,3.0,2.0,5.0,0.045791199578067765,1.0,1,1,0,1,1,1,-2.1362071904029243,0.2820893439661301,-0.9923863088488412,inlier
10106,8353,0.8079999999999999,1.819,0.20199999999999999,0.045,12.222000000000001,1.331,1.1420000000000001,0.01,4.0,2.0,6.0,0.03846016486074283,1.0,1,1,-1,1,1,-1,-1.3527760201677062,0.1400395797800081,-1.3388928309803512,inlier
10107,4839,1.617,3.4360000000000004,0.612,0.066,21.069000000000003,1.989,1.172,0.01,5.0,3.0,8.0,0.03867275357282307,1.0,1,1,-1,1,1,-1,-0.1168183240911606,-0.18747804730195183,-1.592795169051664,inlier
10108,23759,2.886,5.871,1.1420000000000001,0.147,34.096,1.541,1.3330000000000002,0.01,5.0,3.0,8.0,-0.022958868577417302,-1.0,1,-1,-1,1,1,-1,1.5955138663998443,0.6935520216931423,-1.806157579922009,outlier
10109,36570,28.193,7.478,1.883,0.833,27.07,4.151,1.3940000000000001,0.01,6.0,4.0,10.0,-0.18883229812747504,1.0,-1,-1,-1,-1,1,-1,6.013099058932563,3.3139893488463077,0.009151523189070858,outlier
10110,3462,2.627,7.478,1.3019999999999998,0.115,33.389,2.4130000000000003,1.607,0.01,8.0,4.0,12.0,-0.11117820803197176,1.0,1,-1,-1,1,1,-1,3.978620722801099,-0.09918237103796322,-1.993865233048071,outlier
10111,4541,2.09,0.498,0.09,0.013999999999999999,5.268,0.2,1.015,0.995,3.0,2.0,5.0,0.055220619776956525,-1.0,1,1,1,1,1,1,-2.3671943736384358,-0.15587118358586782,0.40535880141381947,inlier
10112,1502,15.92,1.194,0.256,0.032,10.429,0.7709999999999999,1.1340000000000001,1.035,4.0,3.0,7.0,0.043327467888770566,-1.0,1,1,-1,1,1,-1,-0.6331556998037938,-1.0093430123768692,0.39073441958303445,inlier
10113,28996,5.053,1.112,0.265,0.035,7.085,1.7719999999999998,1.081,1.031,3.0,3.0,6.0,0.046149198176464956,1.0,1,1,9,1,1,1,-1.9286667273337836,-0.2365237758096081,2.274018709417053,inlier
10114,1968,3.84,0.606,0.107,0.022000000000000002,8.402000000000001,0.6779999999999999,1.041,1.011,3.0,3.0,6.0,0.04958946004581155,1.0,1,1,9,1,1,1,-2.2024652204619115,-0.31711770357006036,2.2159013338668987,inlier
10115,17241,1.5919999999999999,4.08,0.415,0.048,14.958,1.8530000000000002,1.204,0.01,5.0,3.0,8.0,0.036908348646616185,-1.0,1,1,-1,1,1,-1,-0.3192122314767001,-0.17308942517889084,-1.7076182482683142,inlier
10116,35766,3.84,0.505,0.052000000000000005,0.009000000000000001,7.695,0.39,1.031,1.011,2.0,2.0,4.0,0.035057587723892614,1.0,1,1,5,1,1,1,-2.5694952267172697,0.10230874191195213,1.503576459525129,inlier
10117,19526,8.892000000000001,1.314,0.261,0.04,6.615,2.697,1.1520000000000001,1.031,4.0,3.0,7.0,0.04820621319677143,1.0,1,1,-1,1,1,-1,-0.7096813827131979,-0.821180105064484,0.31267649992582264,inlier
10118,14323,2.324,0.505,0.046,0.025,5.553,0.22699999999999998,1.041,1.011,3.0,2.0,5.0,0.05597901897886426,1.0,1,1,1,1,1,1,-2.1885315376532093,-0.2927512792901666,0.5631852164232017,inlier
10119,9687,15.259,1.415,0.344,0.07400000000000001,16.364,1.077,1.2329999999999999,1.061,5.0,4.0,9.0,0.033301294072703824,1.0,1,1,-1,1,1,-1,0.5021490633398562,-1.5566662539061833,0.420154016010977,inlier
10120,3341,4.85,0.606,0.044000000000000004,0.021,1.237,0.823,1.061,1.021,3.0,2.0,5.0,0.05243614183605233,1.0,1,1,1,1,1,1,-2.0942002814802723,-0.3220444480171846,0.7095600308128924,inlier
10121,1599,0.20199999999999999,0.909,0.11800000000000001,0.018000000000000002,4.867,0.191,1.031,0.01,3.0,1.0,4.0,-0.010511219380713366,1.0,1,-1,-1,-1,1,-1,-1.717576954548833,1.8572053973978788,-1.2111160770441902,outlier
10122,3087,14.627,1.791,0.585,0.064,19.687,0.728,1.1540000000000001,1.055,5.0,3.0,8.0,0.042271421082215765,-1.0,1,1,-1,1,1,-1,0.026055060032761288,-1.1004498648416459,0.14283091506969453,inlier
10123,22687,4.244,1.819,1.14,0.035,23.820999999999998,0.368,1.061,1.021,3.0,2.0,5.0,0.019909852755659818,1.0,1,1,-1,1,1,-1,-0.8798911699471792,0.07122758362566436,-0.07343027319087443,inlier
10124,27022,4.776,0.597,0.098,0.02,2.3569999999999998,0.374,1.055,1.005,4.0,3.0,7.0,0.045010836718508196,-1.0,1,1,-1,1,1,-1,-1.4320769975504377,-0.7371176575910547,0.09045213682800125,inlier
10125,3654,8.791,1.819,0.36700000000000005,0.044000000000000004,16.718,0.677,1.1420000000000001,1.071,4.0,4.0,8.0,0.04374592050446585,1.0,1,1,-1,1,1,-1,-0.16531846503368744,-1.1763291198826151,0.21748170571938033,inlier
10126,14463,6.77,1.213,0.636,0.028999999999999998,18.632,0.47700000000000004,1.101,1.031,4.0,3.0,7.0,0.05817215173213319,1.0,1,1,-1,1,1,-1,-0.6659362607641021,-0.8555355006371803,0.03706826132164376,inlier
10127,25504,19.705,2.021,0.768,0.092,44.342,3.111,1.354,1.172,6.0,5.0,11.0,-0.005006152424047672,1.0,1,-1,-1,1,1,-1,2.9102953859967187,-1.462744449104651,0.44092294952450517,outlier
10128,24561,3.032,0.606,0.16399999999999998,0.011000000000000001,12.527999999999999,0.249,1.041,1.011,3.0,2.0,5.0,0.062125651067137244,1.0,1,1,1,1,1,1,-2.0396021467369505,-0.3292964895871213,0.47354526797881746,inlier
10129,3461,12.328,2.2230000000000003,0.429,0.043,28.429000000000002,0.6679999999999999,1.172,1.051,5.0,3.0,8.0,0.04251696714759712,1.0,1,1,-1,1,1,-1,0.2092143373442954,-1.2168821252485322,0.04216697854441871,inlier
10130,16461,12.126,1.415,0.315,0.045,12.513,0.486,1.1520000000000001,1.051,4.0,3.0,7.0,0.05163571617754553,1.0,1,1,-1,1,1,-1,-0.5558019187706493,-1.0658814673809573,0.3485205245295345,inlier
10131,27539,4.244,8.185,1.317,0.11599999999999999,30.842,1.3880000000000001,1.6880000000000002,0.01,7.0,5.0,12.0,-0.10447305754715908,1.0,-1,-1,-1,1,1,-1,4.814959063497114,0.8572276980100348,-1.7602721222332478,outlier
10132,9139,17.482,4.244,0.91,0.076,27.122,0.65,1.445,1.112,7.0,4.0,11.0,-0.006572947134882934,1.0,1,-1,-1,1,1,-1,2.8650331878647375,-1.5100078937088979,0.11226658636552073,outlier
10133,6000,0.7070000000000001,0.505,0.14300000000000002,0.011000000000000001,10.075,0.19,1.011,1.011,1.0,1.0,2.0,-0.040426548592036815,1.0,1,-1,-1,-1,1,-1,-1.9686358568574716,1.9251403106887552,0.22437641453815874,outlier
10134,21051,17.886,1.819,0.569,0.064,21.724,0.573,1.2229999999999999,1.081,4.0,4.0,8.0,0.024874680108626035,1.0,1,1,-1,1,1,-1,0.535193473578292,-1.3396953210270766,0.5196265512424102,inlier
10135,20289,0.10099999999999999,0.8079999999999999,0.023,0.011000000000000001,0.502,0.19,1.021,0.01,2.0,1.0,3.0,-0.009397822768879571,1.0,1,-1,6,1,1,1,-2.644758222655953,1.6578244249420928,0.5233193295500036,outlier
10136,16237,0.1,0.7959999999999999,0.021,0.006,0.596,0.061,0.995,0.01,2.0,1.0,3.0,-0.017766589996583815,-1.0,1,-1,6,1,1,1,-2.78506298916538,1.8075225191287836,0.4106732504119249,outlier
10137,19916,10.647,3.98,1.172,0.065,26.651999999999997,0.9540000000000001,1.194,1.085,5.0,3.0,8.0,0.029909294151563348,-1.0,1,1,-1,1,1,-1,0.6316922784686253,-0.7801738789659961,-0.23073040540878398,inlier
10138,17866,3.537,0.606,0.040999999999999995,0.013000000000000001,4.247,0.228,1.041,1.021,3.0,2.0,5.0,0.05489463361215863,1.0,1,1,1,1,1,1,-2.1626056389721535,-0.3343825966615223,0.6143264812909951,inlier
10139,24489,0.10099999999999999,0.606,0.128,0.018000000000000002,14.690999999999999,0.402,1.081,0.01,4.0,2.0,6.0,0.038842207560286224,1.0,1,1,-1,1,1,-1,-1.6648973851844575,0.06506317117893554,-1.3263803421819291,inlier
10140,10527,3.234,0.909,0.8320000000000001,0.035,20.129,0.815,1.041,1.021,3.0,2.0,5.0,0.03464611548330104,1.0,1,1,-1,1,1,-1,-1.2937245109999689,-0.022301957149705665,0.009305952993962885,inlier
10141,28110,15.821,1.294,0.33899999999999997,0.055999999999999994,9.769,0.597,1.274,1.075,6.0,4.0,10.0,0.018566539775171087,-1.0,1,1,-1,1,1,-1,0.6468109425889482,-1.7393399251068438,0.3123349172910063,inlier
10142,20170,0.299,0.39799999999999996,0.013999999999999999,0.006999999999999999,0.39399999999999996,0.092,0.995,0.995,1.0,1.0,2.0,-0.0364928825308285,-1.0,1,-1,8,1,1,1,-3.0118632217797363,1.648296795386724,2.17411322947514,outlier
10143,2105,6.77,2.526,1.071,0.033,30.528000000000002,0.5720000000000001,1.081,1.031,3.0,2.0,5.0,0.011723680145647453,1.0,1,1,-1,1,1,-1,-0.5519955057175142,0.03827451550781289,-0.07688210366976732,inlier
10144,521,23.383000000000003,6.269,3.0589999999999997,0.135,29.315,1.45,1.483,1.214,7.0,5.0,12.0,-0.0892490690100124,-1.0,-1,-1,-1,1,1,-1,5.612303621786787,0.39273041419620164,0.31550787319766094,outlier
10145,3579,10.249,1.393,0.254,0.057,24.726999999999997,3.388,1.1440000000000001,1.025,5.0,3.0,8.0,0.033061738792833306,-1.0,1,1,-1,1,1,-1,-0.1150495587206267,-0.8334474355443958,-6.200722664864151e-05,inlier
10146,19764,14.328,1.294,0.27699999999999997,0.039,18.303,0.64,1.1740000000000002,1.075,5.0,4.0,9.0,0.027107139478093678,-1.0,1,1,-1,1,1,-1,0.22191972346653674,-1.444592760570535,0.2517458891686171,inlier
10147,17908,18.189,1.415,0.293,0.054000000000000006,18.811,0.662,1.273,1.112,6.0,4.0,10.0,0.019867596322126257,1.0,1,1,-1,1,1,-1,1.0009346664878938,-1.925942952768078,0.4632375087031414,inlier
10148,17721,0.1,0.498,0.10300000000000001,0.012,8.052999999999999,0.285,1.035,0.01,3.0,2.0,5.0,0.04186012318362875,-1.0,1,1,0,1,1,1,-2.368320170454082,0.42540962816775585,-1.0852251509674093,inlier
10149,29871,36.277,11.823,2.82,0.244,40.257,1.765,2.294,2.1319999999999997,9.0,10.0,19.0,-0.28260271092516887,1.0,-1,-1,-1,1,-1,-1,12.232955731409165,0.24760482227648767,3.1317211836141055,outlier
10150,11235,8.993,0.909,0.18600000000000003,0.027000000000000003,6.8229999999999995,0.616,1.1420000000000001,0.01,4.0,3.0,7.0,0.04394676336684,1.0,1,1,-1,1,1,-1,-1.008642742967534,-0.458748351337186,-0.9331285669172344,inlier
10151,36778,11.318,2.2230000000000003,0.457,0.17,18.482,1.19,1.253,1.091,6.0,4.0,10.0,0.01496716832225603,1.0,-1,1,-1,1,1,-1,1.6909589240817542,-0.24235475546137955,0.39161530572245773,inlier
10152,13226,26.576,8.387,2.063,0.19699999999999998,38.821,1.801,1.6569999999999998,0.01,7.0,5.0,12.0,-0.13132051258852673,1.0,1,-1,-1,1,1,-1,5.596788753886343,-0.4175828590545529,-1.1081211404826667,outlier
10153,13130,0.8079999999999999,1.213,0.064,0.019,5.478,0.345,1.101,0.01,4.0,3.0,7.0,0.04261172255822693,1.0,1,1,-1,1,1,-1,-1.3928227273686469,-0.25337865515214403,-1.2263867336581675,inlier
10154,28884,7.781000000000001,1.314,0.282,0.031,27.281,0.473,1.1320000000000001,1.041,5.0,3.0,8.0,0.04655031931425069,1.0,1,1,-1,1,1,-1,-0.2337224097256406,-1.1686047360642444,-0.05626368497261018,inlier
10155,34749,1.415,0.505,0.096,0.012,3.3080000000000003,0.353,1.021,1.011,2.0,1.0,3.0,0.0003187713555479754,1.0,1,1,4,1,1,1,-2.8131306879623335,0.5994261934885209,1.2908182758424023,inlier
10156,21461,0.40399999999999997,2.2230000000000003,0.34,0.026000000000000002,25.79,0.731,1.101,0.01,4.0,3.0,7.0,0.043267322334243685,1.0,1,1,-1,1,1,-1,-0.8347993733726831,-0.12286660903241044,-1.5391612908075427,inlier
10157,13076,3.133,0.606,0.233,0.024,10.753,0.562,1.041,1.021,2.0,2.0,4.0,0.029139250528962435,1.0,1,1,5,1,1,1,-2.394408241358609,0.2073702255769105,1.4612717229439407,inlier
10158,1089,1.891,1.095,0.42700000000000005,0.021,16.061,0.302,1.025,1.005,2.0,2.0,4.0,0.023920820775567786,-1.0,1,1,-1,1,1,-1,-1.9665195929796893,0.26859928465128174,-0.03125668500877227,inlier
10159,23037,1.011,3.335,0.898,0.08800000000000001,33.1,2.274,1.1320000000000001,0.01,5.0,3.0,8.0,0.012638001564167722,1.0,1,1,-1,1,1,-1,0.2611093849523123,0.10641318440130429,-1.6822269809430872,inlier
10160,13834,2.627,0.7070000000000001,0.282,0.022000000000000002,9.351,0.365,1.041,1.021,3.0,2.0,5.0,0.06607899144904605,1.0,1,1,1,1,1,1,-2.046782095083578,-0.2893213822981059,0.4942952741425833,inlier
10161,30353,24.151,11.217,3.7769999999999997,0.555,53.3,42.723,0.0,0.0,4.0,3.0,7.0,-0.27709389090050207,1.0,-1,-1,-1,1,-1,-1,6.7802164289889575,10.744052919519316,1.508400149615419,outlier
10162,34145,5.572,0.597,0.128,0.023,12.009,0.621,1.045,0.01,3.0,2.0,5.0,0.04124049129310281,-1.0,1,1,-1,1,1,-1,-1.9877966631948134,0.30354021971170925,-1.124574626094147,inlier
10163,19582,21.322,3.9410000000000003,0.87,0.102,28.02,0.9420000000000001,1.435,1.1520000000000001,6.0,4.0,10.0,0.010941123159484478,1.0,1,1,-1,1,1,-1,2.1319778340220155,-1.868492305384304,0.3326485342455336,inlier
10164,35109,0.7070000000000001,1.213,0.245,0.042,19.813,0.601,1.213,0.01,4.0,3.0,7.0,0.048829793207992356,1.0,1,1,-1,1,1,-1,-0.9404336950870501,-0.327082707863399,-1.3982599811280154,inlier
10165,18195,13.134,1.493,0.33299999999999996,0.05,15.345999999999998,0.6970000000000001,1.214,1.035,5.0,4.0,9.0,0.0420067210781892,-1.0,1,1,-1,1,1,-1,0.16985442425574643,-1.47455793752046,0.15363730873266024,inlier
10166,26655,12.630999999999998,0.505,0.03,0.013000000000000001,3.417,0.20199999999999999,1.071,1.031,4.0,4.0,8.0,-0.004574039477164338,1.0,1,-1,-1,1,1,-1,0.03405428664562644,-0.6913800029186097,0.6967412715028326,outlier
10167,17662,19.907,3.638,0.8029999999999999,0.098,25.226,0.934,1.425,1.2229999999999999,6.0,5.0,11.0,0.011534344674390351,1.0,1,1,-1,1,1,-1,2.299147549415422,-2.1596071836848987,0.4487405369064937,inlier
10168,4254,4.749,0.505,0.036000000000000004,0.012,1.781,0.157,1.051,1.021,3.0,2.0,5.0,0.05419044750553531,1.0,1,1,1,1,1,1,-2.160029595832874,-0.38139639127722,0.688477394421618,inlier
10169,20169,0.19899999999999998,0.39799999999999996,0.021,0.012,0.1,0.08199999999999999,0.995,0.995,1.0,1.0,2.0,-0.04080333236063205,-1.0,1,-1,8,1,1,1,-2.9906339208987722,1.6793986576630926,2.1849521833212107,outlier
10170,8122,0.606,2.122,0.809,0.10099999999999999,47.808,1.087,1.415,0.01,6.0,3.0,9.0,-0.016881592135469414,1.0,1,-1,-1,1,1,-1,1.5766114208180768,0.005237526398831196,-1.775792113772562,outlier
10171,20962,24.555,3.537,0.7390000000000001,0.094,10.709000000000001,0.516,1.405,1.2329999999999999,7.0,5.0,12.0,-0.02315799854567513,1.0,1,-1,-1,1,1,-1,3.0912245323233725,-1.9262703143448736,0.8290071512383915,outlier
10172,18091,2.728,0.7070000000000001,0.263,0.027999999999999997,9.927,0.853,1.041,1.011,3.0,2.0,5.0,0.06572493221759113,1.0,1,1,1,1,1,1,-2.0181667911870527,-0.24707473899878535,0.49513606210438305,inlier
10173,2055,2.8289999999999997,7.175,0.904,0.09300000000000001,18.977999999999998,3.781,1.475,0.01,6.0,4.0,10.0,-0.045839668083545226,1.0,-1,-1,-1,1,1,-1,3.1394187571380088,1.3548081558316083,-1.5566435105974026,outlier
10174,8737,2.425,1.011,1.083,0.047,5.2829999999999995,0.24600000000000002,1.031,1.031,3.0,2.0,5.0,0.020613052108046093,1.0,1,1,-1,-1,1,-1,-1.3613567866581096,0.6948101493731549,-0.04633922768301099,inlier
10175,5739,12.637,2.189,0.5720000000000001,0.057999999999999996,26.34,0.935,1.214,1.055,6.0,4.0,10.0,0.03162315746222366,-1.0,1,1,-1,1,1,-1,0.8631318708582778,-1.5452405765011379,-0.08711613900418631,inlier
10176,24922,12.04,1.692,0.48200000000000004,0.067,22.459,1.95,1.234,1.095,5.0,4.0,9.0,0.03927507836113736,-1.0,1,1,-1,1,1,-1,0.4394138666234147,-1.3395842142828978,0.12218151373850306,inlier
10177,17579,11.841,1.393,0.308,0.039,15.497,0.563,1.114,1.025,4.0,3.0,7.0,0.05836592975574295,-1.0,1,1,-1,1,1,-1,-0.7533805809116206,-0.9460961369559524,0.1454698967640521,inlier
